IRI_KEY,FIPS,NAME,State_Name,REGION,DIVISION,Zip_name,Good_Bad,Zip_key,Zip_lon,Zip_lat,Share_Camp,Share_Other,Share_PL,Share_prog,per_kids18,per_kids9,per_old,per_white,per_black,hhsize,Per_college,per_hh_less20K,median_inc,capita_inc
210868,42069.00,Lackawanna County,Pennsylvania,1.00,2.00,18508 Scranton,Good,18508,-75.66,41.45,0.43540629,0.004397938,0.075223443,0.484972329,0.24,0.13,0.18,0.94,0.03,2.35,0.11,0.36,28673.00,14933.00
210913,37119.00,Mecklenburg County,North Carolina,3.00,5.00,28215 Charlotte,Bad,28215,-80.70,35.25,0.641618822,0.021806872,0.225699776,0.110874529,0.28,0.16,0.08,0.45,0.45,2.72,0.24,0.14,46729.00,19756.00
210923,42011.00,Berks County,Pennsylvania,1.00,2.00,19607 Reading,Bad,19607,-75.94,40.29,0.501001967,0.046658446,0.162065617,0.290273969,0.18,0.09,0.23,0.94,0.02,2.18,0.24,0.18,44305.00,26056.00
211230,23023.00,Sagadahoc County,Maine,1.00,1.00,04530 Bath,Good,4530,-69.82,43.89,0.399618528,0.071824316,0.168007186,0.36054997,0.25,0.13,0.14,0.96,0.01,2.29,0.21,0.23,38679.00,20177.00
211301,23017.00,Oxford County,Maine,1.00,1.00,04276 Rumford,Bad,4276,-70.62,44.54,0.520124975,0.100916268,0.188369117,0.19058964,0.23,0.11,0.22,0.99,0.00,2.22,0.11,0.32,27701.00,16942.00
211303,33009.00,Grafton County,New Hampshire,1.00,1.00,03251 Lincoln,Good,3251,-71.54,44.08,0.448977734,0.071140736,0.13814908,0.34173245,0.20,0.10,0.17,0.97,0.00,2.18,0.18,0.33,28523.00,17999.00
211313,28035.00,Forrest County,Mississippi,3.00,6.00,39402 Hattiesburg,Bad,39402,-89.42,31.34,0.673140057,0.035279079,0.192319727,0.099261138,0.25,0.14,0.11,0.82,0.15,2.49,0.35,0.22,41166.00,23385.00
211395,34025.00,Monmouth County,New Jersey,1.00,2.00,07747 Matawan,Good,7747,-74.25,40.41,0.388357001,0.100170292,0.039757052,0.471715654,0.24,0.15,0.12,0.82,0.05,2.64,0.35,0.10,72468.00,31612.00
211420,34029.00,Ocean County,New Jersey,1.00,2.00,08008 Beach Haven,Good,8008,-74.19,39.64,0.522427486,0.008498265,0.058052388,0.41102186,0.13,0.07,0.33,0.98,0.00,2.06,0.30,0.18,45974.00,30803.00
211912,42115.00,Susquehanna County,Pennsylvania,1.00,2.00,18801 Montrose,Bad,18801,-75.90,41.84,0.528034346,0.018082006,0.174288741,0.279594908,0.25,0.13,0.16,0.98,0.00,2.50,0.16,0.27,35169.00,17493.00
211926,28025.00,Clay County,Mississippi,3.00,6.00,39773 West Point,Bad,39773,-88.76,33.67,0.492316099,0.018599095,0.435610776,0.053474031,0.29,0.15,0.14,0.44,0.55,2.61,0.16,0.37,27983.00,15282.00
212156,23003.00,Aroostook County,Maine,1.00,1.00,04758 Mars Hill,Bad,4758,-67.85,46.55,0.675993401,0.087103055,0.152762626,0.084140918,0.24,0.12,0.20,0.97,0.00,2.42,0.10,0.38,25660.00,13320.00
212482,47073.00,Hawkins County,Tennessee,3.00,6.00,37642 Church Hill,Bad,37642,-82.74,36.52,0.616282612,0.033344546,0.270971491,0.079401351,0.23,0.13,0.12,0.98,0.01,2.43,0.10,0.27,33792.00,16920.00
212957,51173.00,Smyth County,Virginia,3.00,5.00,24319 Chilhowie,Bad,24319,-81.66,36.75,0.673141532,0.032146582,0.239946907,0.054764979,0.23,0.13,0.16,0.97,0.02,2.45,0.10,0.31,30471.00,15639.00
213109,13067.00,Cobb County,Georgia,3.00,5.00,30080 Smyrna,Bad,30080,-84.50,33.87,0.692753936,0.045532273,0.13160917,0.130104622,0.19,0.12,0.07,0.58,0.28,2.15,0.40,0.14,45514.00,27046.00
213133,10003.00,New Castle County,Delaware,3.00,5.00,19810 Wilmington,Good,19810,-75.51,39.82,0.465184978,0.057760514,0.084066639,0.392987869,0.22,0.12,0.17,0.88,0.07,2.48,0.40,0.09,67623.00,32101.00
213235,45079.00,Richland County,South Carolina,3.00,5.00,29016 Blythewood,Bad,29016,-81.00,34.20,0.666212104,0.023865802,0.265927118,0.043994975,0.27,0.14,0.08,0.72,0.25,2.75,0.30,0.12,54988.00,25708.00
213290,25003.00,Berkshire County,Massachusetts,1.00,1.00,01201 Pittsfield,Good,1201,-73.29,42.46,0.406717352,0.108890143,0.07252266,0.411869844,0.23,0.13,0.18,0.93,0.04,2.27,0.18,0.26,36448.00,20857.00
213975,36053.00,Madison County,New York,1.00,2.00,13421 Oneida,Bad,13421,-75.64,43.06,0.555123688,0.046858417,0.153586397,0.244431498,0.25,0.13,0.15,0.97,0.01,2.42,0.19,0.26,35859.00,19798.00
214045,16055.00,Kootenai County,Idaho,4.00,8.00,83814 Coeur D Alene,Bad,83814,-116.69,47.64,0.477027844,0.053666765,0.260075306,0.209230085,0.23,0.12,0.14,0.96,0.00,2.34,0.19,0.28,32951.00,19241.00
214051,53063.00,Spokane County,Washington,4.00,9.00,99218 Spokane,Bad,99218,-117.41,47.76,0.64665988,0.056465802,0.084431278,0.21244304,0.24,0.12,0.15,0.93,0.01,2.52,0.29,0.19,43320.00,21281.00
214088,53063.00,Spokane County,Washington,4.00,9.00,99212 Spokane,Bad,99212,-117.31,47.66,0.522038983,0.047456663,0.270696142,0.159808212,0.23,0.13,0.14,0.93,0.01,2.29,0.19,0.25,35572.00,19432.00
214274,37001.00,Alamance County,North Carolina,3.00,5.00,27253 Graham,Bad,27253,-79.34,35.96,0.679486336,0.016134893,0.229322704,0.075056067,0.24,0.14,0.13,0.79,0.15,2.45,0.18,0.21,38848.00,19519.00
214465,36065.00,Oneida County,New York,1.00,2.00,13502 Utica,Good,13502,-75.16,43.14,0.506813508,0.035644084,0.115328609,0.342213799,0.23,0.13,0.17,0.87,0.08,2.28,0.15,0.35,29470.00,16105.00
214468,53063.00,Spokane County,Washington,4.00,9.00,99216 Spokane,Bad,99216,-117.21,47.68,0.865193573,0.067783881,0,0.067022546,0.26,0.14,0.14,0.93,0.01,2.45,0.16,0.19,37930.00,17690.00
214636,50003.00,Bennington County,Vermont,1.00,1.00,05201 Bennington,Good,5201,-73.12,42.91,0.52210282,0.07114689,0.089127827,0.317622463,0.24,0.12,0.17,0.97,0.01,2.38,0.20,0.28,34417.00,17573.00
214705,55133.00,Waukesha County,Wisconsin,2.00,3.00,53089 Sussex,Bad,53089,-88.23,43.15,0.748297246,0.054345441,0.078617128,0.118740185,0.28,0.16,0.10,0.98,0.01,2.73,0.24,0.09,63807.00,25393.00
214709,55133.00,Waukesha County,Wisconsin,2.00,3.00,53051 Menomonee Falls,Bad,53051,-88.12,43.15,0.680622067,0.066386294,0.115453378,0.137538261,0.25,0.14,0.16,0.96,0.01,2.52,0.28,0.11,57986.00,27452.00
214734,45083.00,Spartanburg County,South Carolina,3.00,5.00,29301 Spartanburg,Bad,29301,-82.01,34.94,0.676215169,0.049441919,0.121726723,0.152616188,0.26,0.14,0.11,0.62,0.30,2.56,0.21,0.24,38112.00,19598.00
214765,51031.00,Campbell County,Virginia,3.00,5.00,24588 Rustburg,Bad,24588,-79.11,37.26,0.653436717,0.02205678,0.240524674,0.083981829,0.25,0.13,0.11,0.84,0.14,2.51,0.14,0.24,40189.00,18093.00
214844,51153.00,Prince William County,Virginia,3.00,5.00,22192 Woodbridge,Good,22192,-77.32,38.68,0.453674472,0.055581468,0.071520693,0.419223367,0.29,0.15,0.05,0.73,0.16,2.74,0.38,0.05,72252.00,30809.00
214869,37179.00,Union County,North Carolina,3.00,5.00,28173 Waxhaw,Bad,28173,-80.73,34.92,0.646296609,0.022626658,0.206303352,0.124773382,0.31,0.17,0.08,0.90,0.08,2.93,0.30,0.11,59337.00,25979.00
214926,33015.00,Rockingham County,New Hampshire,1.00,1.00,03053 Londonderry,Good,3053,-71.39,42.88,0.360171714,0.094195316,0.1088509,0.43678207,0.33,0.17,0.05,0.97,0.01,3.06,0.30,0.07,70854.00,26488.00
214932,44009.00,Washington County,Rhode Island,1.00,1.00,02891 Westerly,Good,2891,-71.79,41.36,0.403690308,0.11057434,0.100827299,0.384908053,0.23,0.12,0.18,0.95,0.01,2.36,0.24,0.20,44824.00,24788.00
215371,34023.00,Middlesex County,New Jersey,1.00,2.00,07080 South Plainfield,Good,7080,-74.42,40.57,0.65476291,0.024224874,0,0.321012216,0.25,0.14,0.14,0.78,0.09,3.01,0.23,0.09,67487.00,25275.00
215433,34017.00,Hudson County,New Jersey,1.00,2.00,07094 Secaucus,Good,7094,-74.07,40.78,0.500413024,0.054405518,0.047133074,0.398048384,0.19,0.10,0.16,0.79,0.04,2.41,0.26,0.18,59800.00,31684.00
215551,45085.00,Sumter County,South Carolina,3.00,5.00,29154 Sumter,Bad,29154,-80.43,33.88,0.680536727,0.018981871,0.228719179,0.071762222,0.29,0.16,0.08,0.66,0.31,2.73,0.17,0.19,41781.00,18156.00
216202,35061.00,Valencia County,New Mexico,4.00,8.00,87031 Los Lunas,Bad,87031,-106.72,34.78,0.497006663,0.024781592,0.357458467,0.120753277,0.32,0.17,0.07,0.64,0.01,2.99,0.15,0.26,34771.00,13983.00
216210,45051.00,Horry County,South Carolina,3.00,5.00,29511 Aynor,Bad,29511,-79.11,33.98,0.653222877,0.017603327,0.300119309,0.029054488,0.26,0.14,0.10,0.88,0.11,2.61,0.10,0.29,32346.00,15636.00
216902,37079.00,Greene County,North Carolina,3.00,5.00,28538 Hookerton,Bad,28538,-77.56,35.42,0.683263206,0.017189964,0.21377914,0.08576769,0.28,0.16,0.10,0.53,0.41,2.67,0.09,0.27,34024.00,14037.00
217434,23005.00,Cumberland County,Maine,1.00,1.00,04011 Brunswick,Bad,4011,-69.98,43.90,0.435835804,0.116423304,0.157363201,0.290377691,0.23,0.13,0.15,0.94,0.02,2.34,0.32,0.22,40402.00,20322.00
217460,17089.00,Kane County,Illinois,2.00,3.00,60510 Batavia,Bad,60510,-88.33,41.84,0.651628399,0.110865421,0.020943461,0.216562719,0.31,0.17,0.10,0.93,0.02,2.76,0.39,0.10,70225.00,28595.00
217461,37151.00,Randolph County,North Carolina,3.00,5.00,27317 Randleman,Bad,27317,-79.80,35.84,0.716774933,0.03509546,0.208462511,0.039667096,0.26,0.15,0.11,0.92,0.05,2.56,0.10,0.22,36571.00,17257.00
217464,36009.00,Cattaraugus County,New York,1.00,2.00,14772 Randolph,Bad,14772,-78.95,42.15,0.607236288,0.020094054,0.228922133,0.143747526,0.30,0.14,0.13,0.98,0.01,2.68,0.14,0.24,35227.00,15697.00
217529,42071.00,Lancaster County,Pennsylvania,1.00,2.00,17582 Washington Boro,Bad,17582,-76.44,39.99,0.551441174,0.041352371,0.21681334,0.190393115,0.27,0.12,0.12,0.99,0.00,2.89,0.21,0.14,47337.00,19069.00
217595,25027.00,Worcester County,Massachusetts,1.00,1.00,01520 Holden,Good,1520,-71.85,42.34,0.404035711,0.088889815,0.154263708,0.352810765,0.26,0.14,0.16,0.97,0.01,2.69,0.40,0.13,64379.00,28300.00
217781,45041.00,Florence County,South Carolina,3.00,5.00,29560 Lake City,Bad,29560,-79.74,33.84,0.718153447,0.028181425,0.160483119,0.093182009,0.29,0.14,0.12,0.39,0.59,2.70,0.13,0.42,25861.00,13229.00
217804,42133.00,York County,Pennsylvania,1.00,2.00,17070 New Cumberland,Bad,17070,-76.86,40.20,0.565349744,0.038520799,0.195511941,0.200617516,0.22,0.12,0.16,0.96,0.01,2.28,0.26,0.14,47093.00,24077.00
218003,42029.00,Chester County,Pennsylvania,1.00,2.00,19465 Pottstown,Good,19465,-75.67,40.20,0.522310242,0.038564828,0.09181354,0.34731139,0.23,0.11,0.15,0.97,0.01,2.56,0.26,0.11,57191.00,26885.00
218116,45051.00,Horry County,South Carolina,3.00,5.00,29582 North Myrtle Beac,Bad,29582,-78.66,33.83,0.647363924,0.019776104,0.195031368,0.137828605,0.15,0.08,0.20,0.90,0.06,2.08,0.22,0.20,38213.00,25780.00
218164,45075.00,Orangeburg County,South Carolina,3.00,5.00,29107 Neeses,Bad,29107,-81.12,33.53,0.646189816,0.013156083,0.340205719,0.000448382,0.26,0.15,0.12,0.66,0.30,2.53,0.09,0.31,30027.00,16976.00
218312,33001.00,Belknap County,New Hampshire,1.00,1.00,03220 Belmont,Good,3220,-71.47,43.47,0.393895316,0.095264938,0.148087173,0.362752573,0.25,0.12,0.11,0.98,0.00,2.55,0.15,0.15,48170.00,20030.00
218385,34025.00,Monmouth County,New Jersey,1.00,2.00,07748 Middletown,Good,7748,-74.12,40.39,0.372970372,0.075697428,0.085661604,0.465670596,0.27,0.15,0.10,0.95,0.01,2.96,0.31,0.09,80284.00,33911.00
218539,36119.00,Westchester County,New York,1.00,2.00,10566 Peekskill,Good,10566,-73.92,41.28,0.296684883,0.08936241,0.048012467,0.56594024,0.24,0.15,0.12,0.57,0.26,2.55,0.23,0.21,47177.00,22595.00
218548,51005.00,Alleghany County,Virginia,3.00,5.00,24422 Clifton Forge,Bad,24422,-79.75,37.83,0.60131474,0.051403573,0.278407766,0.068873921,0.22,0.12,0.21,0.88,0.10,2.29,0.10,0.34,30226.00,15960.00
218589,9001.00,Fairfield County,Connecticut,1.00,1.00,06897 Wilton,Good,6897,-73.44,41.21,0.40871595,0.085781108,0.11430506,0.391197883,0.32,0.18,0.12,0.96,0.01,2.91,0.66,0.04,141428.00,65806.00
218592,50001.00,Addison County,Vermont,1.00,1.00,05753 Middlebury,Bad,5753,-73.18,44.00,0.554119514,0.07577835,0.177906486,0.19219565,0.19,0.10,0.13,0.95,0.01,2.32,0.40,0.23,39710.00,19492.00
218806,17119.00,Madison County,Illinois,2.00,3.00,62249 Highland,Bad,62249,-89.67,38.75,0.648103626,0.125440015,0.118873512,0.107582846,0.27,0.14,0.15,0.99,0.00,2.58,0.17,0.17,49624.00,21589.00
218938,17073.00,Henry County,Illinois,2.00,3.00,61254 Geneseo,Bad,61254,-90.15,41.47,0.575388226,0.107164673,0.129751575,0.187695526,0.26,0.13,0.17,0.98,0.00,2.56,0.21,0.15,48715.00,21305.00
219209,34023.00,Middlesex County,New Jersey,1.00,2.00,08817 Edison,Good,8817,-74.39,40.52,0.380419909,0.087326553,0.044717523,0.487536015,0.23,0.13,0.10,0.60,0.08,2.72,0.34,0.10,63980.00,26739.00
219231,34027.00,Morris County,New Jersey,1.00,2.00,07950 Morris Plains,Good,7950,-74.48,40.85,0.350158738,0.098847695,0.044250753,0.506742814,0.23,0.13,0.13,0.85,0.02,2.57,0.48,0.05,91165.00,42046.00
219243,50023.00,Washington County,Vermont,1.00,1.00,05660 Moretown,Good,5660,-72.75,44.25,0.376513218,0.069674642,0.088201153,0.465610987,0.26,0.13,0.06,0.98,0.00,2.55,0.52,0.12,51736.00,22885.00
219367,17111.00,McHenry County,Illinois,2.00,3.00,60014 Crystal Lake,Bad,60014,-88.32,42.23,0.635996678,0.017675386,0.09787982,0.248448116,0.31,0.17,0.08,0.94,0.01,2.93,0.32,0.08,69395.00,27155.00
219387,50007.00,Chittenden County,Vermont,1.00,1.00,05452 Essex Junction,Good,5452,-73.06,44.52,0.476108432,0.079239943,0.123398523,0.321253102,0.28,0.14,0.08,0.95,0.01,2.63,0.40,0.08,59137.00,26017.00
219536,25011.00,Franklin County,Massachusetts,1.00,1.00,01301 Greenfield,Bad,1301,-72.60,42.62,0.427220404,0.114160297,0.207313248,0.251306051,0.22,0.11,0.17,0.93,0.01,2.19,0.23,0.30,33498.00,19033.00
219541,51155.00,Pulaski County,Virginia,3.00,5.00,24141 Radford,Bad,24141,-80.58,37.12,0.660363378,0.033202619,0.216793837,0.089640166,0.17,0.09,0.12,0.90,0.07,2.25,0.26,0.36,29281.00,17700.00
219596,24029.00,Kent County,Maryland,3.00,5.00,21620 Chestertown,Bad,21620,-76.09,39.20,0.680240685,0.03029426,0.048344544,0.241120512,0.20,0.10,0.20,0.78,0.20,2.28,0.23,0.24,40904.00,23220.00
219646,34027.00,Morris County,New Jersey,1.00,2.00,07945 Mendham,Good,7945,-74.60,40.78,0.396224602,0.192619087,0.001619303,0.409537009,0.30,0.17,0.13,0.96,0.01,2.89,0.61,0.06,127481.00,52694.00
219696,36043.00,Herkimer County,New York,1.00,2.00,13350 Herkimer,Bad,13350,-74.98,43.07,0.568302032,0.041535512,0.118705493,0.271456964,0.20,0.10,0.22,0.97,0.01,2.29,0.15,0.38,28441.00,17323.00
219777,23005.00,Cumberland County,Maine,1.00,1.00,04062 Windham,Good,4062,-70.40,43.80,0.360184568,0.083575378,0.160623182,0.395616873,0.24,0.13,0.10,0.98,0.00,2.58,0.22,0.14,46526.00,19890.00
219796,42017.00,Bucks County,Pennsylvania,1.00,2.00,18902 Doylestown,Good,18902,-75.10,40.35,0.430148201,0.070844794,0.075058822,0.423948184,0.25,0.14,0.12,0.78,0.11,2.57,0.27,0.18,49991.60,24462.67
219851,34005.00,Burlington County,New Jersey,1.00,2.00,08036 Hainesport,Good,8036,-74.84,39.98,0.512639665,0.045695336,0.085759817,0.355905182,0.29,0.17,0.11,0.97,0.01,2.92,0.31,0.10,62188.00,18923.00
219926,25005.00,Bristol County,Massachusetts,1.00,1.00,02767 Raynham,Good,2767,-71.05,41.94,0.364810267,0.095897561,0.133852573,0.405439599,0.26,0.14,0.13,0.97,0.01,2.82,0.21,0.11,61503.00,24612.00
219953,51071.00,Giles County,Virginia,3.00,5.00,24134 Pearisburg,Bad,24134,-80.75,37.25,0.682071685,0.038181861,0.18660307,0.093143384,0.22,0.12,0.18,0.96,0.02,2.34,0.14,0.25,37551.00,19018.00
220048,36067.00,Onondaga County,New York,1.00,2.00,13090 Liverpool,Good,13090,-76.21,43.15,0.48635635,0.048999187,0.09274133,0.371903133,0.29,0.16,0.07,0.91,0.04,2.68,0.29,0.11,52828.00,22790.00
220159,34007.00,Camden County,New Jersey,1.00,2.00,08091 West Berlin,Good,8091,-74.93,39.81,0.457595819,0.071894165,0.049735897,0.420774119,0.26,0.14,0.12,0.82,0.12,2.79,0.16,0.14,54708.00,22184.00
220476,50003.00,Bennington County,Vermont,1.00,1.00,05255 Manchester Center,Good,5255,-73.07,43.17,0.439042879,0.071109323,0.109366477,0.38048132,0.24,0.11,0.18,0.98,0.00,2.27,0.38,0.19,46913.00,29515.00
220492,36065.00,Oneida County,New York,1.00,2.00,13316 Camden,Bad,13316,-75.75,43.39,0.531535393,0.042752262,0.206637473,0.219074872,0.28,0.14,0.12,0.98,0.00,2.68,0.11,0.25,37989.00,17665.00
220539,34035.00,Somerset County,New Jersey,1.00,2.00,08869 Raritan,Good,8869,-74.64,40.57,0.347408721,0.079347474,0.070498253,0.502745552,0.22,0.14,0.16,0.88,0.01,2.49,0.25,0.13,51278.00,26459.00
220585,36075.00,Oswego County,New York,1.00,2.00,13069 Fulton,Bad,13069,-76.38,43.33,0.582881181,0.034645125,0.12382586,0.258647834,0.28,0.15,0.12,0.97,0.01,2.59,0.12,0.27,34443.00,16782.00
220589,25023.00,Plymouth County,Massachusetts,1.00,1.00,02360 Plymouth,Good,2360,-70.63,41.88,0.352249309,0.075095668,0.127524728,0.445130296,0.26,0.14,0.11,0.95,0.02,2.67,0.26,0.15,54677.00,23766.00
220612,37057.00,Davidson County,North Carolina,3.00,5.00,27360 Thomasville,Bad,27360,-80.10,35.86,0.686046797,0.023422392,0.221110241,0.06942057,0.24,0.14,0.14,0.84,0.12,2.47,0.10,0.25,35939.00,17981.00
220628,34017.00,Hudson County,New Jersey,1.00,2.00,07304 Jersey City,Good,7304,-74.07,40.72,0.476334751,0.086941082,0.060857454,0.375866713,0.29,0.16,0.09,0.21,0.46,2.88,0.20,0.34,31685.00,15432.00
220649,9011.00,New London County,Connecticut,1.00,1.00,06371 Old Lyme,Good,6371,-72.32,41.37,0.401763379,0.08409692,0.104518226,0.409621475,0.23,0.12,0.17,0.97,0.00,2.47,0.45,0.09,69957.00,41882.00
220679,34029.00,Ocean County,New Jersey,1.00,2.00,08723 Brick,Good,8723,-74.12,40.04,0.381986396,0.083359637,0.044285122,0.490368844,0.24,0.13,0.17,0.95,0.01,2.55,0.15,0.15,50069.00,23460.00
220689,34027.00,Morris County,New Jersey,1.00,2.00,07866 Rockaway,Good,7866,-74.49,40.95,0.509734377,0.060177427,0.043745986,0.38634221,0.26,0.15,0.09,0.90,0.02,2.78,0.35,0.08,75453.00,31765.00
220690,36045.00,Jefferson County,New York,1.00,2.00,13601 Watertown,Bad,13601,-75.92,43.97,0.556870257,0.0436734,0.12619194,0.273264404,0.26,0.14,0.14,0.89,0.05,2.40,0.16,0.33,31576.00,17156.00
220706,36087.00,Rockland County,New York,1.00,2.00,10993 West Haverstraw,Good,10993,-73.98,41.21,0.381491262,0.078444977,0.050305134,0.489758627,0.28,0.15,0.16,0.69,0.10,2.76,0.11,0.27,45684.00,19925.00
220750,25023.00,Plymouth County,Massachusetts,1.00,1.00,02538 East Wareham,Good,2538,-70.65,41.77,0.326073596,0.124850143,0.156973178,0.392103084,0.29,0.14,0.11,0.88,0.03,2.67,0.11,0.17,41538.00,19954.00
221501,28081.00,Lee County,Mississippi,3.00,6.00,38801 Tupelo,Bad,38801,-88.77,34.22,0.758313699,0.048901637,0.164968661,0.027816003,0.29,0.16,0.11,0.66,0.31,2.56,0.19,0.24,38274.00,20228.00
221619,36029.00,Erie County,New York,1.00,2.00,14219 Buffalo,Bad,14219,-78.83,42.79,0.503393116,0.097394273,0.148525817,0.250686793,0.24,0.13,0.15,0.97,0.01,2.39,0.17,0.21,39886.00,19301.00
221658,51810.00,Virginia Beach city,Virginia,3.00,5.00,23456 Virginia Beach,Bad,23456,-76.02,36.71,0.667514856,0.034286517,0.164136932,0.134061695,0.32,0.18,0.04,0.66,0.21,3.10,0.27,0.09,55124.00,20185.00
221762,45019.00,Charleston County,South Carolina,3.00,5.00,29464 Mount Pleasant,Bad,29464,-79.85,32.82,0.582513069,0.069739178,0.137862645,0.209885107,0.24,0.13,0.12,0.88,0.10,2.41,0.46,0.12,57014.00,29223.00
222039,23003.00,Aroostook County,Maine,1.00,1.00,04769 Presque Isle,Bad,4769,-67.99,46.67,0.680135302,0.062699555,0.123485185,0.133679959,0.22,0.11,0.16,0.95,0.00,2.25,0.20,0.34,29325.00,15712.00
222077,34025.00,Monmouth County,New Jersey,1.00,2.00,07728 Freehold,Good,7728,-74.28,40.23,0.345140251,0.091529326,0.039089904,0.524240519,0.25,0.14,0.13,0.84,0.07,2.75,0.29,0.12,65399.00,28788.00
222124,33011.00,Hillsborough County,New Hampshire,1.00,1.00,03060 Nashua,Good,3060,-71.46,42.74,0.330167693,0.119266876,0.102960054,0.447605378,0.25,0.14,0.13,0.86,0.02,2.38,0.16,0.23,40653.00,20946.00
222140,34039.00,Union County,New Jersey,1.00,2.00,07974 New Providence,Good,7974,-74.40,40.70,0.47218124,0.054323811,0.058765357,0.414729592,0.27,0.15,0.16,0.89,0.01,2.72,0.50,0.06,93033.00,44472.00
222290,51087.00,Henrico County,Virginia,3.00,5.00,23228 Henrico,Bad,23228,-77.49,37.63,0.640614545,0.034801799,0.181835418,0.142748239,0.19,0.11,0.16,0.69,0.23,2.11,0.23,0.19,38285.00,21768.00
222320,42029.00,Chester County,Pennsylvania,1.00,2.00,19460 Phoenixville,Good,19460,-75.53,40.13,0.5478207,0.051829449,0.054355463,0.345994388,0.24,0.14,0.13,0.91,0.05,2.44,0.35,0.13,55989.00,30543.00
222576,25009.00,Essex County,Massachusetts,1.00,1.00,01950 Newburyport,Good,1950,-70.89,42.81,0.311325715,0.133248391,0.060002379,0.495423515,0.21,0.11,0.14,0.98,0.00,2.22,0.40,0.14,58523.00,34739.00
222577,33013.00,Merrimack County,New Hampshire,1.00,1.00,03301 Concord,Bad,3301,-71.54,43.22,0.433572792,0.118725139,0.215193221,0.232508848,0.22,0.12,0.15,0.95,0.01,2.24,0.33,0.20,41481.00,22488.00
222749,45079.00,Richland County,South Carolina,3.00,5.00,29204 Columbia,Bad,29204,-81.00,34.03,0.619649411,0.023967582,0.27342912,0.082953887,0.22,0.12,0.17,0.37,0.61,2.22,0.28,0.36,30933.00,18738.00
222781,1073.00,Jefferson County,Alabama,3.00,6.00,35209 Birmingham,Bad,35209,-86.81,33.47,0.660605576,0.033249251,0.223958346,0.082186827,0.19,0.11,0.10,0.70,0.24,2.03,0.49,0.22,37959.00,24277.00
222797,42089.00,Monroe County,Pennsylvania,1.00,2.00,18360 Stroudsburg,Good,18360,-75.29,40.97,0.419987592,0.109152573,0.051381874,0.419477962,0.24,0.13,0.15,0.91,0.04,2.59,0.22,0.19,46039.00,21627.00
222820,6041.00,Marin County,California,4.00,9.00,94920 Belvedere Tiburon,Good,94920,-122.47,37.89,0.245162169,0.330046773,0.020987698,0.40380336,0.22,0.13,0.18,0.91,0.01,2.29,0.65,0.08,106492.00,86992.00
222968,47059.00,Greene County,Tennessee,3.00,6.00,37745 Greeneville,Bad,37745,-82.82,36.28,0.620173839,0.054903289,0.229641733,0.095281139,0.21,0.12,0.16,0.96,0.03,2.26,0.16,0.34,28917.00,15992.00
222995,45051.00,Horry County,South Carolina,3.00,5.00,29526 Conway,Bad,29526,-78.97,33.88,0.666220554,0.01427046,0.257420302,0.062088685,0.24,0.13,0.12,0.82,0.15,2.55,0.18,0.24,36136.00,18398.00
222998,54019.00,Fayette County,West Virginia,3.00,5.00,25901 Oak Hill,Bad,25901,-81.10,37.98,0.599174188,0.047561717,0.288408013,0.064856082,0.22,0.12,0.17,0.92,0.06,2.36,0.09,0.41,24293.00,13644.00
223084,34031.00,Passaic County,New Jersey,1.00,2.00,07480 West Milford,Good,7480,-74.37,41.09,0.39053475,0.083335965,0.047265657,0.478863627,0.27,0.15,0.09,0.96,0.01,2.84,0.28,0.07,75691.00,29110.00
